variable,x_value,probability
bio_15,1073.3901613042833,0.3367250859737396
bio_15,1076.132571956457,0.3367250859737396
bio_15,1078.8749826086305,0.3367250859737396
bio_15,1081.6173932608044,0.3367250859737396
bio_15,1084.359803912978,0.3367250859737396
bio_15,1087.1022145651518,0.3367250859737396
bio_15,1089.8446252173253,0.3367250859737396
bio_15,1092.587035869499,0.3367250859737396
bio_15,1095.3294465216727,0.3367250859737396
bio_15,1098.0718571738464,0.3367250859737396
bio_15,1100.8142678260201,0.3367250859737396
bio_15,1103.5566784781938,0.3367250859737396
bio_15,1106.2990891303675,0.3367250859737396
bio_15,1109.041499782541,0.3367250859737396
bio_15,1111.783910434715,0.3367250859737396
bio_15,1114.5263210868884,0.3367250859737396
bio_15,1117.2687317390623,0.3367250859737396
bio_15,1120.0111423912358,0.3367250859737396
bio_15,1122.7535530434095,0.3367250859737396
bio_15,1125.4959636955832,0.3367250859737396
bio_15,1128.238374347757,0.3367250859737396
bio_15,1130.9807849999306,0.3367250859737396
bio_16,3338.3642166074856,0.3139110505580902
bio_16,3384.978383107126,0.3139110505580902
bio_16,3431.5925496067666,0.3139110505580902
bio_16,3478.206716106407,0.3139110505580902
bio_16,3524.8208826060477,0.3139110505580902
bio_16,3618.0492156053288,0.3122651278972626
bio_16,3664.663382104969,0.3122651278972626
bio_16,3711.27754860461,0.3122651278972626
bio_16,3757.89171510425,0.3122651278972626
bio_16,3804.505881603891,0.3122651278972626
bio_16,3851.120048103531,0.3122651278972626
bio_16,3897.7342146031715,0.3122651278972626
bio_16,3944.3483811028123,0.3122651278972626
bio_16,3990.962547602453,0.3122651278972626
bio_16,4037.5767141020933,0.3122651278972626
bio_16,4084.1908806017336,0.3122651278972626
bio_16,4130.805047101374,0.3122651278972626
bio_16,4177.419213601015,0.3122651278972626
bio_16,4224.033380100655,0.3122651278972626
bio_16,4270.647546600296,0.3122651278972626
bio_16,4317.261713099936,0.3122651278972626
bio_16,4363.875879599577,0.3122651278972626
bio_16,4410.490046099218,0.3122651278972626
bio_16,4457.104212598858,0.3122651278972626
bio_16,4503.718379098498,0.3122651278972626
bio_16,4550.332545598139,0.3122651278972626
bio_16,4596.94671209778,0.3122651278972626
bio_16,4643.56087859742,0.3122651278972626
bio_16,4690.17504509706,0.27340957522392273
bio_16,4736.789211596701,0.27340957522392273
bio_16,4783.403378096342,0.27340957522392273
bio_16,4830.017544595982,0.27340957522392273
bio_16,4876.631711095622,0.27340957522392273
bio_16,4923.245877595264,0.27340957522392273
bio_16,4969.860044094904,0.30086836218833923
bio_16,5016.474210594544,0.30086836218833923
bio_16,5063.088377094185,0.30086836218833923
bio_16,5109.702543593825,0.30086836218833923
bio_16,5156.316710093466,0.30086836218833923
bio_16,5202.930876593106,0.30086836218833923
bio_16,5249.545043092747,0.30086836218833923
bio_16,5296.159209592387,0.30086836218833923
bio_16,5342.773376092027,0.30086836218833923
bio_16,5389.3875425916685,0.30086836218833923
bio_16,5436.001709091309,0.2693989872932434
bio_16,5482.615875590949,0.2693989872932434
bio_16,5529.23004209059,0.22074797749519348
bio_16,5575.84420859023,0.22074797749519348
bio_16,5622.458375089871,0.22074797749519348
